,tweets,likes,time,source
1549,@JaleedAG01 @FKhan77 @AcimHafeez @TBajwa7 Read the article at least the Credit Default Swap rate spike is a result of floods that have ravaged the country and caused historic damage... youthias are such losers that they are going to now celebrate natural calamities in pakistan... 🤡🤡 https://t.co/AkJGCste0c,1,2022-11-23 18:57:08+00:00,Twitter for Android
1550,"Pakistan's timely finalisation of a recovery plan from devastating floods is essential to support discussions and continued financial support from multilateral and bilateral partners, the IMF said on Wednesday.

Read more: https://t.co/2WHmPK9u8g

#IMF #FloodsInPakistan2022 https://t.co/vV8cHwOsG8",3,2022-11-23 18:54:28+00:00,Twitter Web App
1551,"IMF said a swift recovery plan from the impact of the recent floods in Pakistan was necessary for the country to get continued financial support from bilateral and multilateral partners, reported Reuters.  https://t.co/MB8SzjgyP0",3,2022-11-23 18:46:35+00:00,Emplifi
1555,"I was looking at some of the floods in Pakistan. My heart hurts there’s so much loss. Homes in the 662k damaged 287k destroyed, 1100+ people 350+ children dead, 735,000 livestock dead, 2m acres of crops destroyed. 5.2m people in need. I have no words and sorrow for the future.",5,2022-11-23 18:35:37+00:00,Twitter for iPhone
1556,Despair and hope from the frontlines of the devastating floods in Pakistan #Pakistan https://t.co/nWk8uN7l5N,0,2022-11-23 18:34:01+00:00,Pakistani News
1558,@dan613 @festrada688 @MatthewWielicki But I guess you think the floods in Pakistan were caused by climate change. PRICELESS,0,2022-11-23 18:33:09+00:00,Twitter for iPad
1559,"This sign at the Pakistan pavilion was clever and very true. Pakistan was devastated by floods recently, but climate-induced tragedies will become more common as the planet warms. https://t.co/FK2tVmWQ3N",2,2022-11-23 18:26:34+00:00,Twitter for iPhone
1562,"Pakistan is the only country where the whole country is on halt since last 6 months coz of one appointment of 22 grafe officer. In those 6 months we got hit by one of brutal floods since this country came to existence, but after two weeks every body forgot about it .",2,2022-11-23 18:22:46+00:00,Twitter for Android
1565,"#Pakistan #floods have disrupted schooling for 3.5M children. 26,600+ schools damaged/destroyed; at least 7,060 others being used as temporary relief camps/shelters for displaced pple. Communities fear more dropouts as families struggle.#LossAndDamage https://t.co/eWCFyeC0Ob",0,2022-11-23 18:17:35+00:00,Twitter for iPhone
1569,"@SaleemulHuq2 @ClimateHome Economist Jeffrey Sachs describes an economists' method to calculate fair compensation to Pakistan, for the loss and damage it experienced of the floods.

Sachs is professor at Columbia and president of the UN Sustainable Development Solutions Network.

https://t.co/dZIJujID98",0,2022-11-23 18:14:00+00:00,Twitter Web App
1582,"@AaronFinch5
@ShaneRWatson33
The authorities in Pakistan are so inhumane that they will do anything to ignore the existence of Balochis. People were left to die, relief was not provided during &amp; post floods that hit Balochistan. #BalochistanFloods https://t.co/rRNPDrJh46",0,2022-11-23 17:44:08+00:00,Twitter Web App
1591,"Student Action Conference 2nd Panel:
Climate Crisis and Flood Affected Students 
Speakers: Baba Jan, Anam Rathor, Noaman G Ali and Ahsan Kamal

In these past months around 33 million people in Pakistan have been displaced by floods. May among them were youth and students, 1/4 https://t.co/jCBcu75SrY",24,2022-11-23 17:36:13+00:00,Twitter for Android
1593,"continue to protect their own interests at the costs of working masses’ lives. 
The AWP leadership has warned that climate change, including flash floods, will continue to affect Pakistan’s peripheries in years to come, and the criminal negligence of Pakistan’s ruling elite must",4,2022-11-23 17:27:40+00:00,Twitter for Android
1594,"@sarahinthesen8
@AustralianLabor
Floods have devastated Balochistan, yet it doesn't seem like the Pakistani government is concerned. The government of Pakistan should be compelled to provide assistance by international organisations. #BalochistanFloods #BalochGenocide https://t.co/lool3noQal",0,2022-11-23 17:25:52+00:00,Twitter Web App
1595,@tmbsilver When Pakistan was created as an independent nation its population was 75 million and its landscape was 6% forestry - its population is now 225 million and its reduced its forestry by two thirds to just 2%…and they wonder why it floods?! 🤡…gross mismanagement of their country.,0,2022-11-23 17:22:11+00:00,Twitter for iPhone
1602,"❄️ WINTER IS COMING...

In Pakistan, the majority of the flood affected families are still sleeping in tents.

We're well on the way of completing more than 140 newly built homes for flood affected families before winter kicks in.

➡️ Donate a house today: https://t.co/KYMqVn68Wi https://t.co/IQSnOJrVDd",1,2022-11-23 17:06:37+00:00,Twitter Web App
1607,"⚠️ Pakistan is not only facing humanitarian and health emergencies - but also an education crisis, officials warn.

More than 26,600 schools have been destroyed by flooding, and dropout fears are growing.
https://t.co/IdFYdrs9Zh https://t.co/SXZVAIUBWp",0,2022-11-23 16:57:46+00:00,Twitter Web App
1614,"🇵🇰 “Women consistently speak of migraines, insomnia, anxiety, the inability to sleep, think, move, function, and battle debilitating depression.” | Writes @MenaalMunshey https://t.co/hnIAczcGqP",6,2022-11-23 16:32:01+00:00,Buffer
1618,"The most vulnerable boys and girls pay the highest price for extreme weather events such as the ‘super floods’ that have affected Pakistan this year.

Governments must urgently invest in climate resilient education systems &amp; green skills #ForEveryChild. https://t.co/CLypMpw6Z4",19,2022-11-23 16:21:31+00:00,Twitter Web App
1621,"Nature has its mysterious ways of survival. Spiderwebs on high trees escaping from drawning in the devastating floods that swept lands and farms in #Hyderabad 
#pakistan #Sindh  #suvival #globalwarming  #climatechange #ClimateAction  #ClimateCrisis  #floods https://t.co/8ZcMCjjcHK",4,2022-11-23 16:18:18+00:00,Twitter Web App
1625,"@EddieHughes4WN
@Jeremy_Hunt
The authorities in Pakistan are so inhumane that they will do anything to ignore the existence of Balochis. People were left to die, relief was not provided during &amp; post floods that hit Balochistan. #BalochistanFloods https://t.co/rwZFrYQwRX",0,2022-11-23 16:09:53+00:00,Twitter Web App
1630,"Flash floods have destroyed more than half a million homes across Pakistan leaving millions of families homeless &amp; displaced under the open sky.

Join hands with MTJ Foundation to help them recover &amp; rebuild. Donate Now!

▶️Donate online:
https://t.co/nrEEgTrXYO

#MTJFCanada https://t.co/gGcKIRH9PR",4,2022-11-23 16:03:31+00:00,Twitter for Android
1638,"#آزادی_خوداری_منزل_ہماری

The political turmoil in Pakistan comes as it reels from the economic crisis and the effects of devastating floods.

@TeamiPians https://t.co/aEfN7cm2BP",10,2022-11-23 15:52:40+00:00,Twitter for Android
1641,"@carolynharris24
@Simonhartmp
Floods have devastated Balochistan, yet it doesn't seem like the Pakistani government is concerned. The government of Pakistan should be compelled to provide assistance by international organisations. #BalochistanFloods #BalochGenocide https://t.co/OmwRbPnmvz",0,2022-11-23 15:47:53+00:00,Twitter Web App
1647,"As it copes with the aftermath of catastrophic floods, #Pakistan’s growth in FY22/23 has been downgraded from 4% in June to 2%. More in the @WorldBank’s latest #SouthAsia economic update: https://t.co/CCxzHmQI4c

#CopingWithShocks https://t.co/4LumqAUmqc",3,2022-11-23 15:30:32+00:00,Hootsuite Inc.
1648,"🚨 𝗘𝗠𝗘𝗥𝗚𝗘𝗡𝗖𝗬 appeal for 𝗣𝗔𝗞𝗜𝗦𝗧𝗔𝗡 floods.

Men, women and children are suffering. It is truly heartbreaking💔

𝐃𝐎𝐍𝐀𝐓𝐄 𝐍𝐎𝐖 to save lives. They need our help urgently!😔
https://t.co/nE3BShHrTN……………………

#OneUmmah
𝟭𝟬𝟬% 𝗗𝗼𝗻𝗮𝘁𝗶𝗼𝗻 𝗣𝗼𝗹𝗶𝗰y https://t.co/uNXDNbMX0R",5,2022-11-23 15:30:25+00:00,Twitter Web App
1655,The reason why our youth is so annoyed with gen bajwa east pakistan comment is because we ARE 2 MINTS VIDEO GENERATION..we dont watch documentaries or read books....agartala sazish..massive floods in EP...bangla LNG ..role of bhutto..do some RCH..u will find out that GBJ is right,31,2022-11-23 15:05:55+00:00,Twitter Web App
1656,Pakistan is responsible for 1% of global emissions but experiencing the worst floods on record. Thousands have lost their lives. @G7 @EUCouncil @g20org the time for empty words is up. Let's mobilize the promised $100 billion in climate finance NOW. https://t.co/gqx0LBEz2o,0,2022-11-23 15:03:43+00:00,Twitter Web App
1657,"✍️ “The situation is dire. Without women’s participation and leadership, we are failing to provide flood-affected women with services.” | Writes @MenaalMunshey https://t.co/hnIAczcGqP",27,2022-11-23 15:00:46+00:00,Buffer
1658,"@NetZeroWatch @marcthiessen But in the case of the Pakistan, Indus Basin floods, the year on year floods, corruption and neglect.
Check out the Asian Development Bank paper from 2013 that spells it all out in great detail.

https://t.co/VUuGSRoCTy",0,2022-11-23 14:56:40+00:00,TweetDeck
1661,"FEATURE-School's out: Pakistan floods raise education fears for millions - Devdiscourse #News https://t.co/dQzjEnrkxu 
#News #BreakingNews",0,2022-11-23 14:38:42+00:00,IFTTT
1663,This is alarming: “More than 3.5 million children have had their education disrupted … in a country that even before the floods had the world's second highest number of out-of-school children” https://t.co/VF4Ocmc9kP by @imranmukhtar,3,2022-11-23 14:25:40+00:00,Twitter for iPhone
1664,"More than three months since the devastating floods began in Pakistan, the catastrophe is far from over. 

Access to clean water, sanitation and hygiene remain challenging, with the flooding water having led to a rise in water- and vector-borne diseases: https://t.co/6f4gVkgbSA https://t.co/Nok7ezISF7",1,2022-11-23 14:24:01+00:00,Buffer
1667,"Insurgency, neglect hurt flood relief in Pakistani province
via Associated Press https://t.co/Rx0Qsbvdu0",0,2022-11-23 14:18:11+00:00,ClimateNode weather news
1668,"A pleasure to speak to Masters students in humanities and #global health @UniUtrecht on inequality in Pakistan, the #floods in #pakistan and how the #SDGs are disconnected with reality. Thank you @JudithvdKamp and @JoyceBrowne for the opportunity! https://t.co/tJbJOzmtMV",10,2022-11-23 14:17:00+00:00,Twitter Web App
1670,"@mizuhofukushima
@jimin_koho
Floods have devastated Balochistan, yet it doesn't seem like the Pakistani government is concerned. The government of Pakistan should be compelled to provide assistance by international organisations. #BalochistanFloods #BalochGenocide https://t.co/7Rblhv8QEN",0,2022-11-23 14:12:29+00:00,Twitter Web App
1671,"@ESPNUK This 2022 World Cup could have been used to promote/bring to the fore,  critical issues affecting the world
- The Russian/Ukraine war &amp; every other armed conflict in the world,
- The floods in Pakistan, Nigeria and other impacts of climate change globally,
- Extreme poverty &amp;",30,2022-11-23 14:09:39+00:00,Twitter for Android
1674,"To cause the massive floods, NATO carried out seeding with the help of Pakistan Government, at the Hight of the monsoon season to cause a very heavy monsoon BUT they at the same time melted the 23 glaciers using nuclear warheads. Naturally, you have been told due to global",0,2022-11-23 14:04:15+00:00,Twitter Web App
1676,"Thank you Salman Toor and @christiesinc for supporting our relief efforts in Pakistan. These funds will directly impact the lives of Pakistanis who continue to suffer from the effects of summer floods. 

Go to the link in our bio to learn more. https://t.co/SnewKsXfjF",7,2022-11-23 14:02:03+00:00,Twitter for iPhone
1677,✍️ “Many of the issues we encountered in Pakistan were symptomatic of widespread and longstanding governance failures in the areas of gender equality and healthcare.” | Writes @MenaalMunshey https://t.co/hnIAczcGqP,2,2022-11-23 14:00:05+00:00,Buffer
1681,"(2/2) Additionally, as Fouzia Yasmin notes, the floods have endangered community assistance and medical care infrastructure. State investments in resilience and disaster preparedness are therefore necessary. But how competent are #Pakistan's political figures?
@AMSWxClimoRisk",0,2022-11-23 13:44:54+00:00,Twitter for Android
1683,"School's out: #Pakistan floods raise education fears for millions

The #ClimateCrisis is #ChildRights Crisis. https://t.co/R522T49IHM",3,2022-11-23 13:35:44+00:00,Twitter for iPhone
1684,"School's out: After Pakistan's floods, millions of children are out of their classrooms - and a big share may never go back, authorities warn #Pakistan @imranmukhtar https://t.co/PtE3UJ45vE https://t.co/Hz97ooejvj",20,2022-11-23 13:32:15+00:00,TweetDeck
